time,x,y,x_tilt,y_tilt,pressure
30977,570,541,-31,-1,-0.332687
30977,570,541,-31,-1,-0.336594
30984,571,542,-31,-1,-0.330734
30989,572,542,-31,-1,-0.328293
30995,573,543,-31,-1,-0.331711
30995,574,543,-31,-1,-0.328781
31001,575,544,-31,-1,-0.331711
31006,576,544,-31,-1,-0.333664
31013,576,545,-31,-1,-0.334641
31018,578,545,-31,-1,-0.326828
31023,579,546,-31,-1,-0.324875
31030,580,547,-31,-1,-0.320969
31035,581,548,-30,-1,-0.325851
31035,582,548,-30,-1,-0.32341
31041,583,549,-30,-1,-0.318527
31046,584,549,-30,-1,-0.316574
31052,585,550,-29,-1,-0.319992
31059,585,550,-29,-1,-0.316574
31065,586,551,-29,-1,-0.314133
31065,587,551,-29,-1,-0.316574
31070,587,551,-29,-1,-0.316086
31075,588,552,-29,-1,-0.314621
31082,588,552,-28,-1,-0.314621
31087,589,553,-28,-1,-0.318527
31093,589,553,-28,-1,-0.32048
31099,590,553,-28,-1,-0.317062
31104,590,554,-28,-1,-0.318039
31110,591,554,-28,-1,-0.318527
31116,592,554,-28,-1,-0.318527
31116,592,555,-28,-1,-0.318039
31123,592,555,-28,-1,-0.317551
31130,592,555,-28,-1,-0.319016
31135,593,555,-28,-1,-0.322433
31135,593,555,-28,-1,-0.327805
31141,593,556,-28,-1,-0.331711
31147,593,556,-28,-1,-0.327805
31152,593,556,-28,-1,-0.325851
31158,594,556,-28,-1,-0.325851
31163,594,557,-28,-1,-0.32634
31168,594,557,-28,-1,-0.325363
31174,594,557,-28,-1,-0.323898
31180,594,557,-28,-1,-0.322433
31185,594,557,-28,-1,-0.322922
31191,594,557,-28,-1,-0.322433
31197,595,557,-28,-1,-0.321945
31206,595,557,-28,-1,-0.320969
31226,595,557,-28,-1,-0.321945
31241,595,557,-28,-1,-0.32341
31256,595,557,-28,-1,-0.324875
31266,595,557,-28,-1,-0.327316
31276,595,557,-28,-1,-0.329758
31292,595,557,-28,-1,-0.326828
31300,595,557,-28,-1,-0.325363
31306,595,557,-28,-1,-0.325851
31313,595,558,-28,-1,-0.331223
31313,595,558,-28,-1,-0.336105
31318,596,558,-28,0,-0.343933
31324,596,558,-28,0,-0.339035
31330,597,559,-28,0,-0.3405
31336,598,559,-28,0,-0.341965
31336,599,560,-28,0,-0.346375
31342,600,561,-28,0,-0.349792
31348,601,562,-28,0,-0.34343
31354,602,563,-28,0,-0.339035
31361,603,564,-28,0,-0.341476
31367,604,565,-28,0,-0.335617
31367,605,566,-29,0,-0.340988
31373,606,566,-29,0,-0.341476
31380,607,567,-29,0,-0.34343
31385,608,568,-29,0,-0.3405
31392,609,568,-29,0,-0.3405
31392,610,569,-29,0,-0.33757
31398,610,569,-29,0,-0.340012
31403,611,570,-29,0,-0.341476
31410,612,571,-29,0,-0.341476
31415,613,571,-29,0,-0.340012
31419,613,571,-29,0,-0.338058
31425,614,572,-29,0,-0.338547
31430,615,572,-29,0,-0.342941
31435,616,573,-29,0,-0.340988
31441,616,574,-29,0,-0.343933
31446,617,574,-29,0,-0.340012
31451,618,575,-29,0,-0.3405
31456,618,575,-29,0,-0.345886
31461,619,576,-29,0,-0.340988
31466,619,577,-29,0,-0.339523
31471,620,577,-29,-1,-0.345886
31477,620,578,-29,-1,-0.345886
31482,620,578,-29,-2,-0.341965
31483,621,578,-29,-2,-0.341965
31489,621,579,-29,-2,-0.345398
31495,621,579,-29,-2,-0.350281
31501,621,579,-29,-2,-0.352234
31508,622,580,-29,-2,-0.352234
31508,622,580,-29,-2,-0.351746
31513,622,580,-29,-2,-0.35321
31519,622,581,-29,-2,-0.355652
31525,623,581,-29,-2,-0.357605
31531,623,582,-29,-2,-0.35321
31536,623,582,-29,-2,-0.348816
31542,624,583,-29,-2,-0.355164
31548,624,583,-29,-2,-0.357117
31555,625,584,-29,-2,-0.354675
31555,626,585,-29,-2,-0.346863
31561,627,586,-29,-2,-0.346863
31566,627,587,-30,-2,-0.347351
31571,628,589,-30,-2,-0.346375
31577,630,590,-31,-2,-0.349304
31581,631,591,-31,-2,-0.343933
31586,632,592,-31,-2,-0.342453
31592,634,593,-31,-2,-0.34491
31597,635,594,-31,-2,-0.34491
31603,637,595,-31,-2,-0.341476
31603,638,596,-31,-2,-0.339523
31609,639,598,-31,-2,-0.334641
31614,640,598,-31,-2,-0.338547
31619,641,599,-30,-2,-0.335617
31626,642,600,-30,-2,-0.333664
31631,643,600,-30,-2,-0.340012
31636,644,601,-30,-2,-0.335617
31641,644,601,-30,-2,-0.330246
31646,645,602,-30,-2,-0.333176
31651,646,602,-29,-2,-0.334641
31657,646,603,-29,-2,-0.334152
31662,647,603,-29,-2,-0.330734
31667,647,603,-29,-2,-0.330734
31672,648,604,-29,-2,-0.329269
31678,648,604,-29,-2,-0.328293
31683,649,604,-28,-2,-0.331711
31683,649,604,-28,-2,-0.332199
31689,649,605,-28,-2,-0.332687
31695,650,605,-28,-2,-0.333176
31699,650,605,-28,-2,-0.333176
31704,651,606,-28,-2,-0.335129
31710,651,606,-28,-2,-0.335617
31716,652,607,-28,-2,-0.334152
31722,652,607,-28,-2,-0.333176
31729,652,607,-28,-2,-0.335617
31729,652,608,-28,-2,-0.339035
31734,653,608,-28,-2,-0.340012
31739,653,608,-28,-2,-0.341965
31745,653,609,-28,-2,-0.342453
