Gait Up - Physilog data export
Created on: 1990-06-16 17:54:44
Total data points: 10825

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
111.57813,82.76367,-197.63184,189.05640,-0.15723,-0.22095,1.01758,,0.13083,-0.93957,0.30484,0.08465,
111.58594,54.53491,-198.39478,175.65918,0.06396,-0.47144,0.54443,,0.13749,-0.93412,0.31457,0.09776,
111.59375,85.02197,-187.59155,165.13062,0.00317,-0.60571,-0.00439,,0.14589,-0.92838,0.32383,0.10938,
111.60156,162.50610,-187.34741,142.85278,-0.06470,-0.66113,-0.19678,,0.15930,-0.92203,0.33215,0.11901,
111.60938,208.92334,-188.20190,131.07300,-0.03491,-0.66064,-0.20337,,0.17567,-0.91506,0.33995,0.12747,
111.61719,298.52295,-185.39429,116.18042,-0.21875,-0.57642,0.04736,,0.19760,-0.90687,0.34745,0.13346,
111.62500,333.31299,-190.18555,107.81860,-0.27319,-0.53296,0.23120,,0.22175,-0.89775,0.35445,0.13873,
111.63281,368.83545,-204.28467,90.54565,-0.20557,-0.39673,0.74805,,0.24841,-0.88763,0.36023,0.14366,
111.64063,340.39307,-206.08521,85.60181,-0.17236,-0.26465,1.18506,,0.27326,-0.87736,0.36511,0.14921,
111.64844,309.50928,-200.71411,82.79419,-0.24341,-0.26196,1.35815,,0.29598,-0.86714,0.36934,0.15507,
111.65625,234.10034,-199.85962,77.02637,-0.30908,-0.51880,1.20386,,0.31414,-0.85810,0.37224,0.16256,
111.66406,204.43726,-195.58716,76.96533,-0.47339,-0.84814,0.82324,,0.33033,-0.84936,0.37472,0.17045,
111.67188,211.85303,-196.56372,75.65308,-0.52100,-0.91528,0.71143,,0.34684,-0.84013,0.37702,0.17811,
111.67969,247.28394,-202.42310,74.49341,-0.53442,-0.97510,0.66455,,0.36539,-0.82964,0.37938,0.18508,
111.68750,281.98242,-205.59692,73.66943,-0.49316,-0.93164,0.86328,,0.38581,-0.81780,0.38183,0.19122,
111.69531,289.18457,-204.86450,73.60840,-0.45874,-0.91309,1.00098,,0.40638,-0.80528,0.38415,0.19701,
111.70313,278.13721,-198.12012,72.66235,-0.48145,-0.90674,1.18701,,0.42596,-0.79268,0.38623,0.20259,
111.71094,252.13623,-191.71143,65.76538,-0.44409,-1.01123,0.99976,,0.44382,-0.78070,0.38754,0.20817,
111.71875,246.76514,-186.49292,61.40137,-0.41675,-1.03711,0.87329,,0.46108,-0.76872,0.38852,0.21338,
111.72656,253.57056,-174.71313,54.38232,-0.42407,-1.06616,0.78320,,0.47827,-0.75652,0.38941,0.21747,
111.73438,267.27295,-165.74097,48.88916,-0.42041,-1.05103,0.88086,,0.49579,-0.74380,0.39032,0.22046,
111.74219,270.20264,-161.52954,48.09570,-0.45923,-1.02173,0.96216,,0.51313,-0.73070,0.39120,0.22303,
111.75000,262.45117,-159.57642,47.24121,-0.51611,-0.97876,1.08667,,0.52981,-0.71757,0.39180,0.22558,
111.75781,243.65234,-162.78076,48.98071,-0.53442,-1.07397,1.05566,,0.54539,-0.70472,0.39190,0.22876,
111.76563,236.51123,-165.06958,50.50659,-0.54858,-1.13135,0.99170,,0.56044,-0.69178,0.39171,0.23219,
111.77344,230.56030,-171.29517,53.00903,-0.52930,-1.24756,0.90601,,0.57510,-0.67864,0.39114,0.23606,
111.78125,229.61426,-173.18726,56.73218,-0.46265,-1.32153,0.86572,,0.58946,-0.66514,0.39049,0.24008,
111.78906,229.30908,-171.63086,59.72290,-0.45386,-1.36523,0.86353,,0.60348,-0.65135,0.38986,0.24407,
111.79688,227.47803,-166.50391,65.03296,-0.44458,-1.42603,0.84521,,0.61695,-0.63732,0.38948,0.24799,
111.80469,221.31348,-155.79224,72.05200,-0.37451,-1.41162,0.79468,,0.62950,-0.62332,0.38960,0.25180,
111.81250,215.33203,-148.52905,77.20947,-0.35034,-1.35791,0.73950,,0.64128,-0.60936,0.39002,0.25560,
111.82031,194.64111,-131.13403,90.54565,-0.32104,-1.25854,0.62891,,0.65128,-0.59606,0.39127,0.25974,
111.82813,162.26196,-113.00659,102.66113,-0.22754,-1.26294,0.53271,,0.65908,-0.58406,0.39313,0.26446,
111.83594,143.98193,-101.77612,108.45947,-0.21802,-1.29321,0.49341,,0.66560,-0.57281,0.39532,0.26943,
111.84375,107.02515,-83.43506,110.87036,-0.24854,-1.37476,0.39063,,0.67001,-0.56343,0.39768,0.27474,
111.85156,89.59961,-76.78223,106.59790,-0.25220,-1.39185,0.32764,,0.67356,-0.55503,0.39980,0.28003,
111.85938,52.21558,-67.68799,87.82959,-0.11987,-1.33398,0.17212,,0.67573,-0.54900,0.40088,0.28510,
111.86719,10.10132,-57.18994,63.81226,0.39673,-0.72363,-0.38257,,0.67641,-0.54577,0.40076,0.28982,
111.87500,-16.72363,-44.55566,42.51099,1.78540,-0.36353,-0.14575,,0.67620,-0.54459,0.39983,0.29379,
111.88281,-177.52075,95.85571,169.15894,0.43335,-0.89331,-0.26685,,0.66350,-0.55010,0.40683,0.30273,
111.89063,-347.68677,119.23218,204.77295,-2.13159,-1.40259,-0.36279,,0.64263,-0.56244,0.41255,0.31699,
111.89844,-435.27222,69.64111,147.03369,-1.24365,-0.90869,-0.78125,,0.62043,-0.57868,0.41164,0.33279,
111.90625,-511.68823,33.44727,154.84619,-0.83472,-1.73169,-1.69116,,0.59528,-0.59658,0.40724,0.35196,
111.91406,-258.45337,-50.56763,-6.01196,0.59253,-3.46265,-1.25806,,0.58627,-0.60627,0.39841,0.36054,
111.92188,-61.79810,-61.58447,-95.21484,3.62256,-1.92798,-1.69214,,0.58769,-0.61019,0.39023,0.36057,
111.92969,243.62183,131.71387,126.19019,1.76221,-1.45801,-1.09058,,0.59107,-0.60043,0.40651,0.35336,
111.93750,404.84619,187.37793,171.32568,-3.01465,-2.08813,0.24731,,0.59809,-0.58358,0.43052,0.34115,
111.94531,460.02197,98.75488,77.85034,-2.47119,-2.02441,0.56665,,0.61147,-0.56453,0.44799,0.32667,
111.95313,549.68262,17.76123,2.38037,-0.20728,-0.02979,1.12671,,0.63171,-0.54144,0.46068,0.30912,
111.96094,460.63232,14.67896,35.79712,-0.26196,1.32202,3.98511,,0.64754,-0.52005,0.47198,0.29576,
111.96875,246.55151,8.78906,3.14331,0.72827,2.92969,7.31226,,0.65653,-0.50828,0.47712,0.28807,
111.97656,-332.21436,37.78076,-7.35474,0.83813,-0.58496,1.83667,,0.64399,-0.52390,0.47171,0.29715,
111.98438,-390.77759,71.04492,27.09961,0.26880,-1.21680,0.27881,,0.62705,-0.54150,0.46758,0.30815,
111.99219,-351.16577,80.32227,37.20093,-0.30542,-1.40015,0.05469,,0.61062,-0.55693,0.46476,0.31778,
112.00000,-218.20068,34.39331,7.96509,-0.43774,-1.91309,-0.08203,,0.60107,-0.56656,0.46157,0.32353,
112.00781,-51.69678,17.73071,-1.70898,0.35303,-1.13696,-0.54199,,0.59855,-0.56926,0.46100,0.32427,
112.01563,27.98462,13.54980,8.60596,0.25879,-1.39111,-0.42383,,0.59904,-0.56829,0.46240,0.32308,
112.02344,182.15942,18.03589,17.15088,0.06836,-1.12646,-0.05127,,0.60515,-0.56075,0.46769,0.31721,
112.03125,275.36011,6.74438,9.30786,-0.12866,-0.56250,0.83032,,0.61526,-0.54910,0.47410,0.30850,
112.03906,278.59497,-12.08496,-0.42725,0.12085,-0.27393,1.42529,,0.62614,-0.53697,0.47924,0.29990,
112.04688,178.13110,-12.02393,0.57983,0.13086,0.19531,2.57642,,0.63327,-0.52882,0.48220,0.29463,
112.05469,74.70703,-6.83594,-2.83813,0.02246,0.29907,2.72632,,0.63651,-0.52527,0.48316,0.29241,
112.06250,-123.32153,-18.70728,-18.31055,0.19165,-0.43311,1.28540,,0.63321,-0.53075,0.47909,0.29635,
112.07031,-153.50342,-14.77051,-17.30347,0.23828,-0.74414,0.40723,,0.62852,-0.53764,0.47460,0.30108,
112.07813,-129.42505,-14.46533,-15.71655,0.20679,-0.83936,0.19727,,0.62460,-0.54343,0.47064,0.30504,
112.08594,-49.62158,-18.40210,-16.72363,0.21704,-0.93188,0.12866,,0.62375,-0.54576,0.46811,0.30652,
112.09375,31.82983,-19.80591,-14.67896,0.30493,-0.80225,0.38232,,0.62595,-0.54449,0.46728,0.30556,
112.10156,58.99048,-18.73779,-13.06152,0.30640,-0.66821,0.63159,,0.62910,-0.54200,0.46712,0.30377,
112.10938,62.31689,-16.99829,-10.40649,0.27271,-0.40088,1.24048,,0.63230,-0.53922,0.46717,0.30197,
112.11719,1.52588,-16.08276,-13.36670,0.28833,-0.32568,1.28540,,0.63330,-0.53916,0.46590,0.30195,
112.12500,-31.09741,-16.66260,-14.03809,0.29761,-0.46362,1.04419,,0.63310,-0.54055,0.46392,0.30293,
112.13281,-53.03955,-13.64136,-14.00757,0.25806,-0.66626,0.61279,,0.63195,-0.54300,0.46161,0.30447,
112.14063,-27.25220,-14.61792,-13.73291,0.20239,-0.76221,0.51025,,0.63177,-0.54432,0.45980,0.30522,
112.14844,-8.48389,-14.70947,-14.80103,0.21069,-0.70898,0.55713,,0.63232,-0.54485,0.45834,0.30535,
112.15625,13.85498,-15.44189,-16.08276,0.27856,-0.49854,0.82861,,0.63376,-0.54440,0.45727,0.30478,
112.16406,-0.88501,-14.09912,-16.08276,0.34839,-0.39307,1.00146,,0.63462,-0.54459,0.45594,0.30463,
112.17188,-15.65552,-12.05444,-15.53345,0.34180,-0.41602,0.98901,,0.63486,-0.54545,0.45441,0.30488,
112.17969,-36.77368,-11.04736,-13.64136,0.34180,-0.60107,0.80078,,0.63423,-0.54721,0.45254,0.30581,
112.18750,-33.35571,-5.79834,-10.49805,0.33203,-0.63330,0.63623,,0.63348,-0.54885,0.45110,0.30656,
112.19531,-24.93286,-5.09644,-9.58252,0.33594,-0.64526,0.67407,,0.63300,-0.55011,0.44989,0.30707,
112.20313,-14.19067,-1.25122,-7.81250,0.35474,-0.58008,0.67041,,0.63277,-0.55092,0.44915,0.30718,
112.21094,-9.12476,4.51660,-3.99780,0.29126,-0.56079,0.75781,,0.63247,-0.55151,0.44890,0.30709,
112.21875,-9.12476,5.88989,-3.75366,0.27295,-0.53735,0.83521,,0.63214,-0.55211,0.44872,0.30696,
112.22656,-18.70728,6.37817,-2.44141,0.24390,-0.54858,0.83276,,0.63140,-0.55309,0.44840,0.30716,
112.23438,-24.90234,4.02832,-3.26538,0.34790,-0.57080,0.72974,,0.63051,-0.55433,0.44783,0.30760,
112.24219,-24.90234,6.22559,-2.44141,0.29639,-0.61523,0.75269,,0.62954,-0.55559,0.44738,0.30799,
112.25000,-19.53125,5.88989,-1.86157,0.23535,-0.62769,0.73706,,0.62876,-0.55659,0.44704,0.30825,
112.25781,-14.73999,2.68555,-4.05884,0.27954,-0.60083,0.76636,,0.62832,-0.55738,0.44659,0.30840,
112.26563,-16.38794,2.47192,-4.57764,0.26416,-0.58789,0.78467,,0.62782,-0.55825,0.44607,0.30858,
112.27344,-18.98193,2.47192,-4.36401,0.22974,-0.58276,0.81738,,0.62723,-0.55921,0.44551,0.30885,
112.28125,-21.60645,0.67139,-5.67627,0.30493,-0.52612,0.78857,,0.62661,-0.56029,0.44477,0.30921,
112.28906,-28.59497,0.24414,-5.82886,0.31836,-0.56934,0.76318,,0.62574,-0.56167,0.44385,0.30979,
112.29688,-31.28052,1.61743,-5.55420,0.26465,-0.61499,0.76880,,0.62472,-0.56319,0.44294,0.31041,
112.30469,-32.07397,-0.39673,-6.89697,0.29150,-0.61426,0.74585,,0.62375,-0.56473,0.44187,0.31107,
112.31250,-33.08105,-1.52588,-7.38525,0.28809,-0.65894,0.76099,,0.62279,-0.56631,0.44071,0.31177,
112.32031,-33.17261,-1.61743,-7.65991,0.25806,-0.64233,0.74683,,0.62183,-0.56789,0.43954,0.31248,
112.32813,-32.47070,-2.83813,-8.94165,0.27173,-0.62622,0.75146,,0.62095,-0.56945,0.43827,0.31315,
112.33594,-31.31104,-4.15039,-10.00977,0.31177,-0.58984,0.78101,,0.62018,-0.57096,0.43694,0.31379,
112.34375,-35.94971,-5.18799,-10.19287,0.27148,-0.58276,0.81909,,0.61927,-0.57264,0.43545,0.31461,
112.35156,-39.30664,-4.88281,-10.25391,0.22412,-0.61694,0.85522,,0.61821,-0.57446,0.43389,0.31551,
112.35938,-44.83032,-10.77271,-11.99341,0.30347,-0.61157,0.79688,,0.61714,-0.57645,0.43189,0.31672,
112.36719,-48.70605,-10.28442,-9.82666,0.25977,-0.64087,0.79150,,0.61586,-0.57853,0.42991,0.31811,
112.37500,-51.08643,-10.77271,-9.36890,0.19922,-0.64478,0.77954,,0.61447,-0.58069,0.42788,0.31961,
112.38281,-55.75562,-17.42554,-11.35254,0.28296,-0.64868,0.73486,,0.61312,-0.58295,0.42538,0.32142,
112.39063,-57.52563,-16.44897,-10.28442,0.30103,-0.66992,0.75098,,0.61164,-0.58526,0.42291,0.32327,
112.39844,-59.17358,-16.20483,-9.64355,0.30591,-0.66089,0.74390,,0.61007,-0.58763,0.42044,0.32518,
112.40625,-62.25586,-15.31982,-7.38525,0.31201,-0.63721,0.74536,,0.60828,-0.59006,0.41802,0.32724,
112.41406,-69.27490,-14.49585,-5.03540,0.36450,-0.63745,0.75659,,0.60613,-0.59272,0.41556,0.32955,
112.42188,-73.45581,-13.27515,-3.05176,0.34790,-0.62378,0.75244,,0.60371,-0.59551,0.41313,0.33201,
112.42969,-80.29175,-15.93018,-0.70190,0.31787,-0.65210,0.74854,,0.60102,-0.59844,0.41051,0.33485,
112.43750,-86.66992,-20.32471,0.30518,0.36646,-0.66431,0.70288,,0.59814,-0.60149,0.40760,0.33807,
112.44531,-87.73804,-20.96558,1.73950,0.34912,-0.70679,0.71899,,0.59519,-0.60451,0.40468,0.34140,
112.45313,-88.56201,-24.20044,3.66211,0.34009,-0.66992,0.68652,,0.59222,-0.60741,0.40168,0.34495,
112.46094,-90.97290,-29.38843,5.40161,0.39111,-0.68530,0.72876,,0.58923,-0.61021,0.39846,0.34883,
112.46875,-94.75708,-29.72412,7.50732,0.37817,-0.69263,0.74292,,0.58602,-0.61306,0.39521,0.35290,
112.47656,-106.87256,-31.95190,10.43701,0.38550,-0.68530,0.70996,,0.58226,-0.61625,0.39168,0.35748,
112.48438,-111.78589,-32.19604,13.12256,0.31470,-0.73120,0.72046,,0.57821,-0.61951,0.38811,0.36230,
112.49219,-119.87305,-38.33008,13.24463,0.31226,-0.73560,0.66724,,0.57392,-0.62289,0.38408,0.36756,
112.50000,-125.57983,-42.29736,14.49585,0.28833,-0.77563,0.64722,,0.56942,-0.62632,0.37978,0.37316,
112.50781,-126.49536,-43.79272,14.58740,0.25195,-0.77930,0.63110,,0.56487,-0.62970,0.37536,0.37881,
112.51563,-130.55420,-50.65918,12.05444,0.23096,-0.77881,0.64722,,0.56034,-0.63306,0.37044,0.38474,
112.52344,-138.67188,-56.97632,9.06372,0.19287,-0.82715,0.69214,,0.55565,-0.63658,0.36489,0.39099,
112.53125,-141.35742,-60.57739,7.44629,0.15015,-0.81982,0.71313,,0.55092,-0.64007,0.35903,0.39737,
112.53906,-149.23096,-70.22095,2.22778,0.12744,-0.85083,0.82300,,0.54616,-0.64363,0.35232,0.40412,
112.54688,-159.14917,-81.48193,-3.35693,-0.00098,-0.79614,0.94092,,0.54133,-0.64728,0.34462,0.41136,
112.55469,-165.46631,-91.64429,-8.69751,-0.05371,-0.79468,1.11060,,0.53654,-0.65089,0.33609,0.41894,
112.56250,-198.45581,-120.11719,-26.00098,-0.14014,-0.72339,1.41626,,0.53135,-0.65511,0.32473,0.42785,
112.57031,-256.89697,-157.04346,-43.06030,-0.10327,-0.90137,1.40381,,0.52469,-0.66053,0.30945,0.43891,
112.57813,-282.80640,-176.36108,-51.36108,-0.26221,-1.24487,1.44385,,0.51730,-0.66616,0.29215,0.45087,
112.58594,-308.59375,-231.78101,-82.51953,-0.11182,-1.48389,1.09180,,0.51045,-0.67125,0.27049,0.46444,
112.59375,-300.53711,-269.19556,-99.54834,-0.04541,-1.47339,0.85767,,0.50479,-0.67470,0.24680,0.47860,
112.60156,-293.39600,-290.86304,-109.16138,-0.01270,-1.46729,0.79590,,0.49972,-0.67681,0.22196,0.49290,
112.60938,-289.64233,-335.63232,-124.11499,0.11719,-1.53735,0.72070,,0.49553,-0.67690,0.19482,0.50823,
112.61719,-284.39331,-373.13843,-131.56128,0.29468,-1.37573,0.52588,,0.49181,-0.67493,0.16605,0.52443,
112.62500,-280.12085,-390.59448,-132.56836,0.35571,-1.30957,0.42505,,0.48794,-0.67145,0.13662,0.54075,
112.63281,-254.85229,-420.31860,-128.47900,0.28052,-0.98877,0.07031,,0.48471,-0.66524,0.10718,0.55769,
112.64063,-194.54956,-445.89233,-117.30957,-0.46558,-1.00000,0.24780,,0.48339,-0.65518,0.07962,0.57509,
112.64844,-168.33496,-495.02563,-132.75146,0.14453,-1.16309,0.29956,,0.48354,-0.64159,0.05063,0.59329,
112.65625,-121.97876,-496.06323,-89.99634,1.45459,-1.16455,0.26685,,0.48343,-0.62543,0.02519,0.61197,
112.66406,-67.19971,-391.14380,10.00977,1.40430,-1.45972,0.43872,,0.48085,-0.61102,0.00969,0.62877,
112.67188,-11.32202,-353.66821,55.48096,0.77808,-2.26318,1.22925,,0.47835,-0.59589,-0.00033,0.64506,
112.67969,185.63843,-389.64844,93.29224,0.29614,-6.23682,3.16895,,0.48212,-0.57220,-0.00167,0.66343,
112.68750,351.40991,-332.45850,62.40845,1.30273,-3.26245,2.09668,,0.49308,-0.54510,0.00532,0.67802,
112.69531,503.96729,-164.76440,180.75562,-0.89282,-0.85278,2.15869,,0.50326,-0.51991,0.02976,0.68959,
112.70313,490.63110,-288.36060,84.28955,0.07056,-0.16724,2.38354,,0.51703,-0.48869,0.04586,0.70126,
112.71094,440.00244,-298.09570,61.03516,0.74609,0.00269,1.87476,,0.52950,-0.45817,0.05832,0.71156,
112.71875,376.37329,-240.84473,64.88037,-0.24292,-0.31641,1.02832,,0.53886,-0.43235,0.06985,0.71960,
112.72656,391.14380,-243.34717,24.01733,0.40527,-0.19946,0.46875,,0.55015,-0.40566,0.08071,0.72544,
112.73438,406.31104,-219.84863,18.31055,0.54370,-0.13354,0.54443,,0.56147,-0.37917,0.09295,0.72962,
112.74219,405.12085,-160.61401,12.90894,0.34302,0.02563,0.98779,,0.57212,-0.35530,0.10720,0.73140,
112.75000,349.21265,-110.53467,-4.36401,0.45874,-0.06079,1.19189,,0.58150,-0.33595,0.12008,0.73115,
112.75781,315.46021,-77.33154,-10.58960,0.42920,-0.24048,1.16455,,0.58981,-0.31947,0.13237,0.72975,
112.76563,272.46094,-18.09692,-21.97266,0.23096,-0.76196,1.08105,,0.59697,-0.30770,0.14455,0.72667,
112.77344,265.99121,23.46802,-33.66089,0.02637,-1.02417,0.96802,,0.60395,-0.29833,0.15779,0.72204,
112.78125,269.04297,37.35352,-38.69629,-0.05640,-1.06787,0.92334,,0.61088,-0.28948,0.17160,0.71665,
112.78906,276.73340,54.87061,-46.90552,-0.24316,-1.03906,0.83667,,0.61792,-0.28118,0.18630,0.71022,
112.79688,279.90723,57.46460,-52.82593,-0.31885,-0.93384,0.75610,,0.62503,-0.27285,0.20110,0.70317,
112.80469,279.02222,55.32837,-53.61938,-0.28467,-0.87671,0.71802,,0.63195,-0.26435,0.21568,0.69588,
112.81250,273.28491,52.91748,-45.59326,-0.14478,-0.77490,0.68018,,0.63818,-0.25575,0.22994,0.68880,
112.82031,264.67896,52.76489,-27.67944,-0.01416,-0.77612,0.74268,,0.64321,-0.24713,0.24401,0.68240,
112.82813,260.16235,53.16162,-17.18140,0.03052,-0.79199,0.76440,,0.64745,-0.23847,0.25798,0.67630,
112.83594,253.17383,52.82593,1.58691,0.14136,-0.87622,0.82251,,0.65053,-0.22969,0.27181,0.67095,
112.84375,252.92969,52.97852,14.25171,0.25830,-0.97754,0.86353,,0.65283,-0.22063,0.28573,0.66596,
112.85156,255.09644,53.83301,18.06641,0.31494,-1.00171,0.86255,,0.65477,-0.21136,0.29974,0.66088,
112.85938,260.95581,55.57251,20.41626,0.40186,-1.05518,0.90698,,0.65645,-0.20180,0.31402,0.65555,
112.86719,266.11328,56.15234,14.37378,0.40942,-1.11426,0.98047,,0.65825,-0.19209,0.32835,0.64961,
112.87500,266.90674,55.35889,7.69043,0.37134,-1.14014,1.00122,,0.66014,-0.18240,0.34248,0.64316,
112.88281,264.83154,49.34692,-12.45117,0.36182,-1.18726,0.96313,,0.66281,-0.17297,0.35588,0.63570,
112.89063,261.99341,42.02271,-36.22437,0.42114,-1.24927,0.92773,,0.66644,-0.16387,0.36843,0.62711,
112.89844,259.85718,39.42871,-47.57690,0.45239,-1.28662,0.91846,,0.67038,-0.15499,0.38051,0.61789,
112.90625,250.97656,35.82764,-67.84058,0.50073,-1.37158,0.89917,,0.67495,-0.14685,0.39171,0.60781,
112.91406,243.62183,34.75952,-76.59912,0.52417,-1.43481,0.89673,,0.67964,-0.13920,0.40235,0.59735,
112.92188,222.16797,32.31812,-91.58325,0.57813,-1.63452,0.91699,,0.68462,-0.13283,0.41172,0.58663,
112.92969,190.33813,31.73828,-101.92871,0.75586,-1.81396,0.85498,,0.68958,-0.12819,0.41958,0.57619,
112.93750,170.77637,35.06470,-103.85132,0.87036,-1.87695,0.79785,,0.69422,-0.12464,0.42672,0.56607,
112.94531,124.84741,47.51587,-99.54834,0.99854,-1.92432,0.64893,,0.69783,-0.12359,0.43266,0.55729,
112.95313,66.00952,59.44824,-92.49878,0.90039,-1.94775,0.52197,,0.70024,-0.12560,0.43696,0.55041,
112.96094,30.85327,61.12671,-92.74292,0.84326,-1.93140,0.43018,,0.70226,-0.12935,0.44001,0.54451,
112.96875,-50.23193,61.67603,-101.77612,0.74878,-1.75513,0.07373,,0.70380,-0.13726,0.44002,0.54056,
112.97656,-155.73120,62.19482,-115.44800,1.12134,-1.58252,-0.37646,,0.70474,-0.15061,0.43601,0.53904,
112.98438,-201.29395,85.93750,-107.33032,0.96899,-1.23657,-0.56323,,0.70400,-0.16673,0.43150,0.53888,
112.99219,-292.23633,96.16089,-106.87256,0.05762,-1.87769,-0.66846,,0.70164,-0.18767,0.42398,0.54104,
113.00000,-351.74561,69.45801,-151.73340,0.09570,-1.65015,-1.11719,,0.70048,-0.21164,0.41221,0.54279,
113.00781,-385.68115,56.30493,-166.41235,0.35107,-1.44580,-1.48975,,0.69918,-0.23698,0.39806,0.54455,
113.01563,-439.66675,53.86353,-149.90234,0.72192,-0.71899,-2.50098,,0.69573,-0.26411,0.38181,0.54811,
113.02344,-437.25586,71.92993,-87.28027,0.12646,-0.52661,-3.21948,,0.68875,-0.29000,0.36735,0.55370,
113.03125,-418.24341,71.92993,-66.31470,-0.16333,-0.54199,-3.49414,,0.68069,-0.31426,0.35371,0.55928,
113.03906,-348.54126,57.67822,-52.15454,-0.28149,-0.59033,-3.90894,,0.67338,-0.33424,0.34213,0.56373,
113.04688,-286.31592,54.19922,-28.59497,-0.87866,-0.32129,-4.35767,,0.66626,-0.35056,0.33323,0.56760,
113.05469,-240.11230,38.81836,-29.96826,-1.50586,-0.79736,-4.40308,,0.66038,-0.36419,0.32525,0.57050,
113.06250,26.24512,-69.03076,-101.80664,0.15698,-4.79980,-0.80835,,0.66661,-0.36315,0.32019,0.56677,
113.07031,259.79614,-27.00806,14.70947,0.16357,-5.04639,0.27173,,0.67315,-0.35043,0.32879,0.56210,
113.07813,368.19458,4.45557,68.81714,-0.54468,-3.10547,-0.17310,,0.67906,-0.33245,0.34438,0.55656,
113.08594,485.59570,-41.44287,91.85791,-1.28174,-1.46411,-0.43213,,0.68713,-0.30634,0.36274,0.54993,
113.09375,525.54321,-117.30957,-23.13232,1.90063,-2.03784,0.33594,,0.70156,-0.27783,0.37589,0.53790,
113.10156,543.97583,-79.71191,-27.86255,3.07886,-1.66626,0.25781,,0.71461,-0.24944,0.39088,0.52376,
113.10938,584.80835,73.02856,87.49390,1.30322,0.00195,0.79980,,0.71898,-0.22092,0.41631,0.51083,
113.11719,565.64331,105.62134,122.31445,-0.79932,0.33130,2.20435,,0.71976,-0.19312,0.44251,0.49883,
113.12500,298.55347,42.63306,22.00317,-0.20679,1.82129,6.22852,,0.72181,-0.17866,0.45442,0.49048,
113.13281,-251.80054,20.93506,32.50122,-0.24097,-0.34399,2.20728,,0.71704,-0.19066,0.44711,0.49960,
113.14063,-337.64648,15.86914,28.50342,0.06470,-0.86719,1.07593,,0.71110,-0.20683,0.43646,0.51094,
113.14844,-316.83350,22.21680,10.80322,0.78857,-1.02002,0.01489,,0.70549,-0.22267,0.42643,0.52043,
113.15625,-216.40015,38.60474,16.96777,0.86304,-1.08765,-0.35059,,0.70045,-0.23405,0.42072,0.52686,
113.16406,-150.48218,52.85645,31.18896,0.44873,-1.10522,-0.39648,,0.69540,-0.24237,0.41824,0.53174,
113.17188,-5.85938,51.97144,40.86304,-0.24097,-1.23560,-0.22632,,0.69236,-0.24355,0.42109,0.53292,
113.17969,130.92041,27.31323,23.52905,0.20752,-1.21948,0.13257,,0.69292,-0.23781,0.42739,0.52975,
113.18750,183.71582,23.55957,21.02661,0.42871,-1.04590,0.27832,,0.69447,-0.22944,0.43532,0.52495,
113.19531,242.70630,36.86523,28.62549,-0.04053,-0.38013,1.22852,,0.69614,-0.21837,0.44598,0.51847,
113.20313,175.32349,12.81738,10.74219,0.10620,-0.00610,2.10352,,0.69806,-0.21003,0.45269,0.51349,
113.21094,103.45459,9.27734,7.08008,0.27002,0.11548,2.39697,,0.69915,-0.20503,0.45658,0.51057,
113.21875,-71.07544,18.95142,7.87354,0.10352,-0.29199,1.49561,,0.69739,-0.20877,0.45494,0.51293,
113.22656,-125.21362,13.67188,-0.15259,0.14038,-0.64648,0.70654,,0.69524,-0.21524,0.45106,0.51659,
113.23438,-114.71558,11.56616,-0.57983,0.15088,-0.76123,0.46313,,0.69326,-0.22115,0.44743,0.51989,
113.24219,-58.83789,5.18799,-2.68555,0.31372,-0.81982,0.24023,,0.69236,-0.22427,0.44545,0.52146,
113.25000,9.64355,7.35474,2.59399,0.27002,-0.75098,0.49048,,0.69226,-0.22405,0.44606,0.52116,
113.25781,32.16553,7.96509,3.93677,0.25415,-0.61304,0.74951,,0.69244,-0.22271,0.44750,0.52025,
113.26563,30.45654,6.83594,4.54712,0.37109,-0.43530,1.08008,,0.69263,-0.22135,0.44881,0.51946,
113.27344,-5.67627,12.63428,10.16235,0.29761,-0.44434,1.03955,,0.69189,-0.22172,0.44921,0.51994,
113.28125,-20.69092,13.61084,12.05444,0.24780,-0.52246,0.87964,,0.69081,-0.22281,0.44916,0.52095,
113.28906,-20.47729,12.90894,13.36670,0.19800,-0.64136,0.66357,,0.68970,-0.22385,0.44911,0.52201,
113.29688,0.30518,11.01685,14.16016,0.16333,-0.64819,0.75562,,0.68894,-0.22383,0.44972,0.52250,
113.30469,6.53076,10.25391,14.09912,0.15063,-0.61597,0.87158,,0.68831,-0.22347,0.45051,0.52281,
113.31250,0.73242,7.32422,12.78687,0.17114,-0.54614,0.92358,,0.68772,-0.22330,0.45093,0.52329,
113.32031,-9.76563,6.56128,12.48169,0.14233,-0.59082,0.84351,,0.68701,-0.22363,0.45094,0.52408,
113.32813,-10.89478,5.24902,11.47461,0.15576,-0.62134,0.81030,,0.68635,-0.22399,0.45084,0.52488,
113.33594,-6.62231,4.02832,10.22339,0.19141,-0.60034,0.79663,,0.68584,-0.22415,0.45081,0.52550,
