Gait Up - Physilog data export
Created on: 2020-07-20 10:39:04
Total data points: 10810

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
117.64844,19.10400,-33.90503,27.80151,0.07605,1.31358,0.42674,,-0.58407,-0.51165,0.39906,0.48767,
117.65625,16.57104,-33.05054,27.95410,0.09249,1.35821,0.48468,,-0.58354,-0.51043,0.40190,0.48726,
117.66406,12.63428,-29.26636,30.12085,0.04515,1.40749,0.57597,,-0.58332,-0.50911,0.40451,0.48674,
117.67188,10.68115,-28.96118,31.73828,-0.11305,1.38444,0.67139,,-0.58322,-0.50767,0.40710,0.48621,
117.67969,8.57544,-33.08105,31.67725,-0.17216,1.33246,0.73323,,-0.58307,-0.50602,0.40976,0.48588,
117.68750,-2.28882,-44.61670,30.33447,-0.17584,1.12696,0.70864,,-0.58292,-0.50358,0.41247,0.48630,
117.69531,-5.76782,-42.90771,26.88599,-0.13267,0.92000,0.64851,,-0.58282,-0.50114,0.41487,0.48689,
117.70313,-1.52588,-40.89355,25.29907,-0.12163,0.87022,0.62660,,-0.58257,-0.49899,0.41728,0.48735,
117.71094,10.40649,-39.33716,26.70288,-0.03113,0.83270,0.55795,,-0.58200,-0.49731,0.42007,0.48734,
117.71875,14.34326,-33.93555,30.21240,0.08120,0.79543,0.56258,,-0.58156,-0.49586,0.42290,0.48689,
117.72656,11.19995,-31.55518,31.79932,0.16043,0.76134,0.56526,,-0.58135,-0.49431,0.42558,0.48638,
117.73438,1.92261,-24.29199,35.24780,0.28380,0.69587,0.50342,,-0.58178,-0.49252,0.42779,0.48575,
117.74219,0.91553,-14.09912,38.84888,0.31004,0.65001,0.48882,,-0.58265,-0.49092,0.42968,0.48465,
117.75000,5.82886,-9.21631,44.52515,0.33530,0.66105,0.47543,,-0.58368,-0.48951,0.43173,0.48302,
117.75781,8.17871,-6.46973,47.72949,0.34781,0.68679,0.48663,,-0.58482,-0.48818,0.43384,0.48109,
117.76563,9.06372,-0.09155,51.66626,0.32892,0.76477,0.51949,,-0.58623,-0.48697,0.43586,0.47877,
117.77344,6.98853,8.05664,51.30005,0.22910,0.89155,0.55893,,-0.58794,-0.48596,0.43745,0.47624,
117.78125,5.85938,11.47461,49.31641,0.16116,0.97346,0.57475,,-0.58971,-0.48507,0.43880,0.47372,
117.78906,4.54712,13.67188,42.48047,0.01179,1.12647,0.54578,,-0.59135,-0.48440,0.43978,0.47144,
117.79688,6.37817,12.17651,30.70068,-0.15352,1.28072,0.53921,,-0.59250,-0.48412,0.44048,0.46963,
117.80469,5.37109,10.98633,24.10889,-0.24819,1.32731,0.56696,,-0.59343,-0.48396,0.44096,0.46816,
117.81250,-5.95093,3.87573,11.90186,-0.37132,1.30401,0.59885,,-0.59412,-0.48349,0.44097,0.46777,
117.82031,-26.61133,-3.08228,2.04468,-0.37622,1.08601,0.58157,,-0.59498,-0.48225,0.44026,0.46862,
117.82813,-35.06470,-6.34766,-3.78418,-0.33772,0.96659,0.52728,,-0.59582,-0.48074,0.43924,0.47006,
117.83594,-34.97314,-10.89478,-13.51929,-0.28940,0.77998,0.42772,,-0.59621,-0.47937,0.43808,0.47204,
117.84375,-14.52637,-17.36450,-22.43042,-0.20208,0.66767,0.35590,,-0.59544,-0.47889,0.43756,0.47397,
117.85156,7.04956,-21.60645,-28.16772,-0.08681,0.65957,0.30283,,-0.59366,-0.47932,0.43773,0.47562,
117.85938,13.82446,-21.66748,-29.72412,-0.04854,0.65933,0.30186,,-0.59160,-0.48005,0.43807,0.47713,
117.86719,18.28003,-22.27783,-31.46362,0.02553,0.66252,0.26340,,-0.58932,-0.48100,0.43852,0.47859,
117.87500,17.45605,-19.47021,-30.54810,0.06403,0.66080,0.28531,,-0.58718,-0.48196,0.43886,0.47993,
117.88281,14.95361,-18.31055,-29.08325,0.08194,0.66080,0.30551,,-0.58519,-0.48282,0.43912,0.48126,
117.89063,9.00269,-16.02173,-24.47510,0.06600,0.67184,0.35736,,-0.58363,-0.48337,0.43924,0.48250,
117.89844,3.23486,-18.09692,-18.28003,0.02307,0.69930,0.39875,,-0.58239,-0.48344,0.43945,0.48374,
117.90625,-0.39673,-20.66040,-15.01465,0.00174,0.70862,0.41408,,-0.58130,-0.48317,0.43974,0.48504,
117.91406,-9.21631,-24.20044,-10.71167,-0.04143,0.72137,0.39704,,-0.58054,-0.48232,0.44002,0.48655,
117.92188,-14.61792,-27.67944,-7.75146,-0.10128,0.72063,0.34738,,-0.57993,-0.48105,0.44036,0.48822,
117.92969,-14.70947,-29.20532,-6.95801,-0.13537,0.71181,0.33253,,-0.57931,-0.47970,0.44078,0.48990,
117.93750,-15.07568,-31.00586,-6.98853,-0.18050,0.71696,0.30576,,-0.57864,-0.47828,0.44125,0.49166,
117.94531,-11.68823,-33.56934,-6.95801,-0.18222,0.73927,0.30186,,-0.57777,-0.47690,0.44193,0.49340,
117.95313,-6.43921,-35.70557,-6.95801,-0.13635,0.79641,0.30673,,-0.57667,-0.47565,0.44288,0.49504,
117.96094,-3.44849,-35.82764,-7.01904,-0.09931,0.82412,0.31306,,-0.57547,-0.47451,0.44392,0.49659,
117.96875,2.44141,-36.16333,-7.08008,-0.02990,0.88174,0.32693,,-0.57406,-0.47359,0.44518,0.49797,
117.97656,4.15039,-36.43799,-7.14111,0.04221,0.91853,0.31330,,-0.57258,-0.47272,0.44651,0.49931,
117.98438,3.81470,-35.67505,-6.92749,0.05766,0.92564,0.30308,,-0.57115,-0.47186,0.44780,0.50062,
117.99219,0.67139,-35.18677,-7.20215,0.07973,0.91019,0.28993,,-0.56981,-0.47089,0.44896,0.50201,
118.00000,-4.18091,-33.90503,-7.32422,0.06281,0.88371,0.26681,,-0.56866,-0.46979,0.44989,0.50351,
118.00781,-6.56128,-32.89795,-6.86646,0.04098,0.86728,0.26681,,-0.56763,-0.46861,0.45071,0.50504,
118.01563,-9.09424,-33.50830,-5.40161,0.00247,0.83736,0.25488,,-0.56671,-0.46726,0.45151,0.50660,
118.02344,-9.18579,-34.51538,-2.68555,-0.02721,0.78709,0.24733,,-0.56585,-0.46579,0.45243,0.50809,
118.03125,-8.48389,-35.91919,-2.22778,-0.02843,0.76992,0.24173,,-0.56493,-0.46428,0.45344,0.50959,
118.03906,-7.26318,-37.78076,-1.77002,-0.03383,0.73854,0.24125,,-0.56394,-0.46274,0.45458,0.51108,
118.04688,-5.79834,-39.21509,-0.79346,-0.03554,0.71328,0.23126,,-0.56288,-0.46117,0.45585,0.51253,
118.05469,-1.98364,-41.68701,0.48828,-0.01372,0.67993,0.22104,,-0.56166,-0.45962,0.45739,0.51389,
118.06250,0.39673,-43.48755,1.03760,0.01326,0.66938,0.20108,,-0.56033,-0.45807,0.45909,0.51520,
118.07031,7.81250,-44.95239,1.64795,0.05790,0.68508,0.16870,,-0.55874,-0.45674,0.46113,0.51630,
118.07813,14.25171,-44.40308,1.06812,0.11014,0.76110,0.18063,,-0.55694,-0.45567,0.46335,0.51719,
118.08594,15.59448,-43.57910,-0.06104,0.11996,0.79886,0.19256,,-0.55508,-0.45472,0.46556,0.51805,
118.09375,14.06860,-41.19873,-4.15039,0.12241,0.88984,0.20741,,-0.55319,-0.45392,0.46748,0.51903,
118.10156,11.47461,-37.75024,-10.13184,0.12290,0.98645,0.23370,,-0.55128,-0.45333,0.46900,0.52022,
118.10938,10.13184,-34.72900,-13.39722,0.12167,1.03206,0.24368,,-0.54939,-0.45290,0.47024,0.52147,
118.11719,9.52148,-26.91650,-18.64624,0.09003,1.11299,0.29018,,-0.54757,-0.45289,0.47101,0.52269,
118.12500,10.00977,-20.29419,-22.09473,0.07335,1.16399,0.31160,,-0.54583,-0.45324,0.47143,0.52383,
118.13281,9.79614,-16.41846,-22.76611,0.05324,1.17454,0.30795,,-0.54419,-0.45374,0.47168,0.52487,
118.14063,9.06372,-10.31494,-23.34595,0.01351,1.15884,0.28482,,-0.54275,-0.45445,0.47166,0.52577,
118.14844,9.15527,-7.72095,-24.07837,0.01424,1.14388,0.25536,,-0.54136,-0.45529,0.47152,0.52661,
118.15625,9.79614,-6.22559,-24.35303,0.04024,1.11299,0.20546,,-0.53998,-0.45620,0.47134,0.52739,
118.16406,10.13184,-5.55420,-23.98682,0.05030,1.09827,0.18550,,-0.53862,-0.45714,0.47117,0.52812,
118.17188,9.09424,-5.34058,-22.21680,0.07483,1.09165,0.13973,,-0.53737,-0.45800,0.47100,0.52880,
118.17969,5.37109,-6.74438,-19.59229,0.06894,1.06419,0.12294,,-0.53628,-0.45858,0.47083,0.52956,
118.18750,2.04468,-8.60596,-18.21899,0.05349,1.03672,0.11296,,-0.53528,-0.45893,0.47065,0.53042,
118.19531,-6.19507,-11.16943,-15.68604,-0.04781,0.95188,0.09470,,-0.53454,-0.45880,0.47034,0.53154,
118.20313,-12.08496,-18.12744,-13.12256,-0.09416,0.84717,0.14265,,-0.53386,-0.45813,0.47015,0.53298,
118.21094,-12.75635,-21.69800,-12.63428,-0.08460,0.80474,0.18818,,-0.53310,-0.45728,0.47007,0.53453,
118.21875,-10.19287,-22.18628,-13.21411,-0.03800,0.78317,0.33326,,-0.53224,-0.45652,0.47008,0.53604,
118.22656,0.27466,-18.37158,-19.28711,0.05570,0.85183,0.44086,,-0.53095,-0.45646,0.47014,0.53731,
118.23438,9.70459,-14.06860,-25.08545,0.12829,0.91460,0.50075,,-0.52930,-0.45707,0.47021,0.53836,
118.24219,31.70776,-1.83105,-39.70337,0.30170,1.09190,0.61175,,-0.52682,-0.45938,0.47019,0.53883,
118.25000,47.18018,13.18359,-54.53491,0.47069,1.26944,0.73517,,-0.52380,-0.46325,0.46973,0.53887,
118.25781,44.25049,27.77100,-68.32886,0.60681,1.37169,0.80528,,-0.52083,-0.46797,0.46820,0.53900,
118.26563,34.75952,36.19385,-73.15063,0.59357,1.35551,0.78946,,-0.51823,-0.47280,0.46585,0.53933,
118.27344,11.04736,46.99707,-77.97241,0.44028,1.19342,0.66117,,-0.51653,-0.47734,0.46208,0.54021,
118.28125,-12.48169,51.54419,-70.89233,0.11113,0.88689,0.53605,,-0.51597,-0.48100,0.45747,0.54142,
118.28906,-19.95850,47.21069,-67.38281,-0.07601,0.75325,0.49247,,-0.51562,-0.48411,0.45284,0.54288,
118.29688,-25.84839,29.57153,-58.99048,-0.38579,0.55094,0.43599,,-0.51519,-0.48611,0.44885,0.54479,
118.30469,-19.92798,10.10132,-51.63574,-0.63008,0.45212,0.42163,,-0.51423,-0.48738,0.44599,0.54692,
118.31250,-13.51929,0.24414,-48.61450,-0.72279,0.44844,0.43672,,-0.51286,-0.48840,0.44381,0.54906,
118.32031,1.58691,-20.72144,-41.16821,-0.75590,0.51637,0.46691,,-0.51062,-0.48894,0.44317,0.55119,
118.32813,12.63428,-33.35571,-35.15625,-0.58789,0.67110,0.52412,,-0.50786,-0.48919,0.44358,0.55318,
118.33594,15.53345,-35.00366,-32.95898,-0.46967,0.75913,0.56355,,-0.50504,-0.48939,0.44423,0.55505,
118.34375,17.12036,-36.95679,-32.19604,-0.12924,0.99847,0.58011,,-0.50215,-0.48954,0.44505,0.55689,
118.35156,19.95850,-35.27832,-34.94263,0.31127,1.29126,0.56526,,-0.49912,-0.48990,0.44585,0.55865,
118.35938,22.91870,-23.83423,-37.01782,0.62766,1.56983,0.58692,,-0.49627,-0.49083,0.44632,0.56000,
118.36719,23.01025,-17.02881,-36.04126,0.69070,1.65443,0.62587,,-0.49366,-0.49199,0.44659,0.56107,
118.37500,7.96509,-4.24194,-29.84619,0.68530,1.59778,0.63902,,-0.49218,-0.49294,0.44606,0.56196,
118.38281,-28.01514,14.73999,-14.43481,0.49007,1.25423,0.52266,,-0.49306,-0.49296,0.44402,0.56279,
118.39063,-42.29736,21.42334,-6.07300,0.35419,1.04261,0.46764,,-0.49493,-0.49250,0.44148,0.56355,
118.39844,-48.55347,27.80151,8.66699,0.07507,0.74614,0.37854,,-0.49774,-0.49164,0.43896,0.56379,
118.40625,-18.98193,16.90674,19.07349,-0.11796,0.54751,0.33619,,-0.49962,-0.49107,0.43828,0.56315,
118.41406,-1.46484,10.07080,22.36938,-0.15278,0.49356,0.30795,,-0.50084,-0.49073,0.43861,0.56211,
118.42188,21.24023,3.50952,29.69360,-0.24648,0.42931,0.26754,,-0.50137,-0.49070,0.44028,0.56036,
118.42969,23.95630,1.00708,34.14917,-0.32079,0.51293,0.29675,,-0.50190,-0.49053,0.44227,0.55846,
118.43750,21.39282,-1.12915,34.79004,-0.32226,0.59361,0.32961,,-0.50247,-0.49017,0.44426,0.55668,
118.44531,10.58960,-4.94385,34.82056,-0.24108,0.64977,0.43478,,-0.50329,-0.48928,0.44597,0.55535,
118.45313,-7.32422,-2.47192,31.79932,-0.11575,0.70077,0.45961,,-0.50468,-0.48795,0.44682,0.55458,
118.46094,-16.51001,-0.18311,26.18408,0.05619,0.78145,0.45766,,-0.50623,-0.48655,0.44706,0.55420,
118.46875,-18.37158,2.80762,22.55249,0.12437,0.80499,0.45596,,-0.50780,-0.48531,0.44701,0.55389,
118.47656,-19.92798,10.98633,14.49585,0.28846,0.85624,0.45328,,-0.50937,-0.48456,0.44636,0.55363,
118.48438,-21.14868,19.53125,10.74219,0.33555,0.84373,0.40922,,-0.51110,-0.48420,0.44524,0.55325,
118.49219,-21.42334,22.97974,8.20923,0.32476,0.82068,0.37270,,-0.51284,-0.48404,0.44391,0.55285,
118.50000,-19.07349,26.30615,4.30298,0.28429,0.79837,0.30795,,-0.51445,-0.48420,0.44242,0.55241,
118.50781,-13.42773,27.37427,3.44849,0.20188,0.83515,0.26389,,-0.51587,-0.48464,0.44108,0.55178,
118.51563,-10.31494,30.15137,4.60815,0.13026,0.87659,0.26729,,-0.51730,-0.48525,0.43978,0.55093,
118.52344,-6.22559,30.54810,10.43701,-0.02549,0.89719,0.30843,,-0.51882,-0.48586,0.43881,0.54974,
118.53125,-6.46973,29.20532,15.83862,-0.11796,0.89964,0.28117,,-0.52051,-0.48624,0.43805,0.54841,
118.53906,-5.76782,30.24292,18.09692,-0.15671,0.89597,0.30186,,-0.52228,-0.48662,0.43734,0.54695,
118.54688,-6.37817,28.74756,21.11816,-0.18418,0.90210,0.32450,,-0.52414,-0.48683,0.43677,0.54545,
118.55469,-10.19287,27.95410,22.21680,-0.17020,0.91804,0.32158,,-0.52614,-0.48684,0.43611,0.54404,
118.56250,-15.68604,26.58081,21.02661,-0.12777,0.88984,0.28920,,-0.52823,-0.48663,0.43526,0.54287,
118.57031,-18.79883,26.06201,19.22607,-0.09809,0.85747,0.25171,,-0.53034,-0.48634,0.43426,0.54188,
118.57813,-20.99609,28.53394,13.94653,-0.06988,0.79837,0.20108,,-0.53240,-0.48622,0.43290,0.54105,
118.58594,-17.54761,28.77808,8.02612,-0.03726,0.74761,0.16408,,-0.53412,-0.48640,0.43148,0.54033,
118.59375,-13.58032,29.08325,5.37109,-0.01985,0.73191,0.14801,,-0.53563,-0.48682,0.43009,0.53956,
118.60156,-3.02124,30.42603,1.22070,-0.00734,0.70420,0.12975,,-0.53667,-0.48779,0.42891,0.53860,
118.60938,5.31006,30.02930,-2.01416,0.01424,0.69538,0.13803,,-0.53730,-0.48914,0.42794,0.53751,
118.61719,7.32422,29.69360,-3.29590,0.02455,0.69121,0.13267,,-0.53780,-0.49058,0.42701,0.53643,
118.62500,9.24683,28.83911,-5.06592,0.05373,0.67649,0.10517,,-0.53815,-0.49212,0.42613,0.53537,
118.63281,10.55908,29.38843,-6.01196,0.07581,0.67355,0.07595,,-0.53843,-0.49375,0.42524,0.53429,
118.64063,11.19995,29.75464,-6.28662,0.05570,0.67551,0.08082,,-0.53869,-0.49542,0.42435,0.53319,
118.64844,10.71167,26.97754,-6.16455,0.05128,0.72799,0.10517,,-0.53889,-0.49697,0.42355,0.53219,
118.65625,10.04028,24.74976,-4.18091,0.02577,0.81897,0.15677,,-0.53912,-0.49835,0.42286,0.53121,
118.66406,8.42285,20.11108,-2.31934,-0.03358,0.89817,0.21788,,-0.53933,-0.49945,0.42235,0.53038,
118.67188,8.48389,16.51001,2.89917,-0.08852,1.01048,0.30868,,-0.53963,-0.50026,0.42214,0.52947,
118.67969,11.74927,8.05664,8.14819,-0.15327,1.00926,0.31111,,-0.53976,-0.50075,0.42253,0.52857,
118.68750,14.49585,3.05176,10.74219,-0.21557,0.98743,0.26291,,-0.53974,-0.50108,0.42329,0.52766,
118.69531,14.67896,2.71606,11.53564,-0.28204,0.99038,0.26948,,-0.53972,-0.50139,0.42410,0.52673,
118.70313,13.09204,-4.39453,13.42773,-0.31196,1.00877,0.29553,,-0.53963,-0.50133,0.42517,0.52603,
118.71094,9.49097,-9.18579,16.54053,-0.24451,0.95997,0.29115,,-0.53963,-0.50087,0.42640,0.52547,
118.71875,7.01904,-9.85718,17.42554,-0.19325,0.91289,0.28482,,-0.53973,-0.50026,0.42759,0.52497,
118.72656,3.93677,-10.71167,16.81519,-0.05639,0.81578,0.21471,,-0.53989,-0.49953,0.42869,0.52461,
118.73438,8.60596,-7.32422,15.10620,0.07801,0.80720,0.19426,,-0.53993,-0.49913,0.42979,0.52405,
118.74219,12.26807,-5.00488,15.10620,0.13026,0.84545,0.23784,,-0.53992,-0.49895,0.43093,0.52330,
118.75000,16.60156,-3.78418,18.98193,0.23965,0.97174,0.42869,,-0.53994,-0.49884,0.43230,0.52224,
118.75781,17.91382,-6.77490,29.41895,0.29557,1.08528,0.58814,,-0.54022,-0.49835,0.43419,0.52086,
118.76563,18.40210,-6.65283,36.16333,0.23719,1.12329,0.64389,,-0.54071,-0.49768,0.43631,0.51922,
118.77344,19.07349,-4.91333,48.06519,-0.09073,1.20543,0.80918,,-0.54164,-0.49674,0.43876,0.51707,
118.78125,23.55957,-15.47241,59.93652,-0.60064,1.39989,1.04117,,-0.54251,-0.49525,0.44211,0.51473,
118.78906,31.15845,-42.96875,72.50977,-0.74413,1.49896,1.02705,,-0.54270,-0.49269,0.44716,0.51262,
118.79688,32.74536,-51.91040,78.12500,-0.68183,1.42858,0.90193,,-0.54275,-0.48969,0.45277,0.51052,
118.80469,26.30615,-51.30005,76.59912,-0.41228,1.23878,0.71278,,-0.54295,-0.48650,0.45808,0.50861,
118.81250,1.77002,-44.98291,64.17847,-0.06326,1.03378,0.55503,,-0.54372,-0.48298,0.46190,0.50769,
118.82031,-13.12256,-36.77368,56.51855,0.12486,0.90725,0.43940,,-0.54496,-0.47941,0.46466,0.50722,
118.82813,-29.08325,-12.29858,43.39600,0.40594,0.65859,0.27192,,-0.54705,-0.47650,0.46553,0.50692,
118.83594,-17.21191,7.08008,31.89087,0.55286,0.54089,0.24831,,-0.54896,-0.47505,0.46573,0.50603,
118.84375,-1.77002,12.72583,27.19116,0.61834,0.55609,0.27630,,-0.55039,-0.47452,0.46609,0.50464,
118.85156,32.83691,20.78247,22.33887,0.65955,0.70053,0.37051,,-0.55080,-0.47571,0.46718,0.50206,
118.85938,47.24121,29.75464,21.05713,0.55163,0.90038,0.52241,,-0.55097,-0.47778,0.46836,0.49879,
118.86719,42.32788,32.10449,20.84351,0.45058,0.97198,0.58887,,-0.55136,-0.47975,0.46927,0.49561,
118.87500,18.34106,34.30176,20.32471,0.17318,1.05438,0.60542,,-0.55257,-0.48092,0.46924,0.49315,
118.88281,2.04468,34.02710,21.27075,-0.14861,1.09999,0.56550,,-0.55432,-0.48145,0.46869,0.49119,
118.89063,2.31934,30.54810,22.43042,-0.40369,1.19317,0.55503,,-0.55597,-0.48184,0.46831,0.48930,
118.89844,5.98145,27.83203,23.04077,-0.50131,1.25865,0.58571,,-0.55743,-0.48226,0.46815,0.48737,
118.90625,6.13403,19.89746,22.12524,-0.59721,1.33638,0.64413,,-0.55859,-0.48246,0.46827,0.48573,
118.91406,-9.46045,5.37109,16.93726,-0.58544,1.25350,0.64072,,-0.55964,-0.48174,0.46825,0.48526,
118.92188,-20.75195,-1.89209,11.93237,-0.54153,1.16620,0.58741,,-0.56065,-0.48052,0.46797,0.48557,
118.92969,-32.50122,-11.99341,0.27466,-0.43214,0.97419,0.48419,,-0.56134,-0.47887,0.46732,0.48702,
118.93750,-23.10181,-21.14868,-11.38306,-0.25825,0.80474,0.38365,,-0.56104,-0.47765,0.46696,0.48891,
118.94531,-13.58032,-23.59009,-15.19775,-0.16431,0.74565,0.35177,,-0.56023,-0.47682,0.46689,0.49071,
118.95313,3.96729,-23.95630,-22.97974,-0.02500,0.67355,0.31379,,-0.55858,-0.47689,0.46717,0.49225,
118.96094,10.40649,-21.02661,-28.47290,0.06281,0.62794,0.27435,,-0.55662,-0.47748,0.46739,0.49369,
118.96875,9.06372,-18.31055,-30.24292,0.10254,0.61764,0.27727,,-0.55474,-0.47815,0.46740,0.49515,
118.97656,1.46484,-15.31982,-31.98242,0.16312,0.61421,0.26486,,-0.55314,-0.47869,0.46698,0.49681,
118.98438,-6.25610,-11.29150,-31.06689,0.15233,0.62353,0.31647,,-0.55194,-0.47905,0.46617,0.49856,
118.99219,-12.66479,-13.97705,-28.32031,0.11824,0.64020,0.34811,,-0.55097,-0.47898,0.46533,0.50049,
119.00000,-14.92310,-16.87622,-25.90942,0.08537,0.64658,0.34811,,-0.55005,-0.47864,0.46460,0.50249,
119.00781,-18.18848,-21.51489,-20.81299,-0.00391,0.68778,0.36588,,-0.54926,-0.47787,0.46409,0.50456,
119.01563,-19.71436,-27.92358,-13.36670,-0.08582,0.74074,0.37051,,-0.54856,-0.47658,0.46400,0.50661,
119.02344,-20.11108,-30.36499,-9.36890,-0.09367,0.77213,0.38560,,-0.54794,-0.47507,0.46411,0.50860,
119.03125,-19.62280,-34.14917,-2.31934,-0.09662,0.81455,0.40654,,-0.54742,-0.47321,0.46461,0.51043,
119.03906,-20.20264,-35.03418,3.38745,-0.05885,0.83466,0.39047,,-0.54709,-0.47112,0.46530,0.51208,
119.04688,-20.23315,-34.24072,5.34058,-0.03407,0.84030,0.37148,,-0.54685,-0.46899,0.46603,0.51364,
119.05469,-19.07349,-32.28760,7.87354,0.01130,0.83834,0.31671,,-0.54671,-0.46689,0.46680,0.51499,
119.06250,-15.89966,-30.70068,8.08716,0.06060,0.84006,0.29821,,-0.54653,-0.46495,0.46764,0.51617,
119.07031,-15.47241,-29.29688,7.81250,0.07998,0.82780,0.28531,,-0.54637,-0.46308,0.46842,0.51731,
119.07813,-15.44189,-24.87183,6.59180,0.10328,0.80744,0.27606,,-0.54631,-0.46141,0.46901,0.51834,
119.08594,-14.89258,-20.08057,4.91333,0.12486,0.79861,0.23979,,-0.54632,-0.45997,0.46938,0.51927,
119.09375,-9.52148,-14.40430,3.14331,0.12265,0.77507,0.26437,,-0.54628,-0.45900,0.46968,0.51991,
119.10156,-8.48389,-12.20703,2.38037,0.11162,0.75349,0.26997,,-0.54625,-0.45816,0.46990,0.52048,
119.10938,-9.21631,-9.36890,1.89209,0.09788,0.73878,0.25926,,-0.54631,-0.45741,0.46998,0.52100,
119.11719,-10.25391,-7.23267,1.92261,0.07801,0.74540,0.25415,,-0.54648,-0.45670,0.46994,0.52148,
119.12500,-10.80322,-6.59180,2.25830,0.05888,0.74344,0.24052,,-0.54669,-0.45598,0.46986,0.52196,
119.13281,-7.90405,-6.77490,2.99072,0.01277,0.75129,0.22737,,-0.54683,-0.45535,0.46992,0.52231,
119.14063,-3.87573,-7.65991,4.94385,-0.03800,0.77458,0.20960,,-0.54688,-0.45477,0.47021,0.52250,
119.14844,-1.12915,-8.11768,6.19507,-0.06522,0.78905,0.20960,,-0.54688,-0.45424,0.47066,0.52256,
119.15625,4.91333,-10.43701,8.91113,-0.08779,0.81553,0.19889,,-0.54671,-0.45377,0.47149,0.52240,
119.16406,11.38306,-11.99341,11.47461,-0.08705,0.83785,0.18014,,-0.54637,-0.45340,0.47269,0.52199,
119.17188,14.37378,-12.08496,12.45117,-0.07675,0.84300,0.17625,,-0.54598,-0.45311,0.47402,0.52144,
119.17969,17.88330,-10.80322,14.25171,-0.06473,0.84079,0.14850,,-0.54558,-0.45293,0.47549,0.52067,
119.18750,18.46313,-8.54492,14.83154,-0.05173,0.82142,0.15677,,-0.54526,-0.45284,0.47692,0.51979,
119.19531,17.66968,-5.31006,14.49585,-0.03947,0.79248,0.15312,,-0.54505,-0.45283,0.47818,0.51885,
119.20313,19.01245,-5.00488,14.09912,-0.00758,0.79690,0.14704,,-0.54480,-0.45290,0.47947,0.51786,
119.21094,24.47510,-2.65503,13.64136,0.06158,0.84423,0.15507,,-0.54444,-0.45327,0.48085,0.51663,
119.21875,29.11377,2.71606,14.95361,0.10426,0.92932,0.19718,,-0.54416,-0.45395,0.48224,0.51504,
119.22656,29.17480,4.97437,16.08276,0.12462,0.96610,0.22007,,-0.54399,-0.45467,0.48357,0.51333,
119.23438,25.05493,8.14819,19.10400,0.15503,1.02961,0.24027,,-0.54416,-0.45524,0.48473,0.51154,
119.24219,18.21899,10.00977,21.51489,0.16018,1.06860,0.26510,,-0.54469,-0.45554,0.48566,0.50983,
119.25000,14.46533,9.91821,21.88110,0.15184,1.08184,0.27752,,-0.54534,-0.45569,0.48647,0.50824,
119.25781,8.17871,8.17871,21.42334,0.13124,1.05659,0.28555,,-0.54610,-0.45555,0.48711,0.50692,
119.26563,4.05884,6.31714,18.89038,0.09616,1.00288,0.26364,,-0.54685,-0.45529,0.48759,0.50589,
119.27344,3.87573,6.34766,16.87622,0.06575,0.97370,0.26169,,-0.54753,-0.45508,0.48801,0.50494,
119.28125,5.40161,6.68335,12.05444,-0.00023,0.94918,0.24879,,-0.54800,-0.45511,0.48830,0.50411,
119.28906,9.39941,9.64355,6.74438,-0.07945,0.95090,0.28555,,-0.54826,-0.45557,0.48846,0.50326,
119.29688,11.44409,15.93018,-0.36621,-0.17657,0.94207,0.39948,,-0.54843,-0.45655,0.48822,0.50242,
119.30469,12.32910,18.37158,-4.66919,-0.20576,0.91362,0.46545,,-0.54850,-0.45780,0.48778,0.50164,
119.31250,17.70020,26.64185,-14.89258,-0.22661,0.84251,0.57621,,-0.54834,-0.45986,0.48688,0.50081,
119.32031,38.57422,32.98950,-24.10889,-0.08509,0.79101,0.58011,,-0.54741,-0.46321,0.48617,0.49942,
119.32813,54.29077,36.22437,-27.28271,0.05790,0.81578,0.57134,,-0.54599,-0.46734,0.48578,0.49750,
119.33594,80.65796,46.63086,-31.43311,0.32304,0.98523,0.56599,,-0.54392,-0.47292,0.48575,0.49451,
119.34375,79.40674,63.75122,-37.35352,0.37307,1.16129,0.63391,,-0.54223,-0.47920,0.48484,0.49121,
119.35156,66.98608,71.28906,-38.51318,0.26712,1.16473,0.67967,,-0.54113,-0.48529,0.48315,0.48809,
119.35938,33.05054,66.77246,-37.50610,0.12731,1.07081,0.67480,,-0.54102,-0.48992,0.48052,0.48619,
119.36719,2.59399,58.22754,-32.92847,0.04147,0.88763,0.62733,,-0.54177,-0.49299,0.47732,0.48539,
119.37500,-7.75146,54.59595,-30.57861,-0.01715,0.76355,0.57889,,-0.54281,-0.49548,0.47399,0.48496,
119.38281,-10.92529,42.11426,-28.53394,-0.07675,0.56884,0.42309,,-0.54361,-0.49737,0.47108,0.48496,
119.39063,9.91821,35.36987,-31.58569,-0.09613,0.58478,0.43259,,-0.54338,-0.49991,0.46900,0.48463,
119.39844,33.72192,36.62109,-34.57642,-0.05737,0.76649,0.55211,,-0.54227,-0.50345,0.46755,0.48361,
119.40625,41.32080,39.21509,-34.33228,-0.00440,0.87978,0.60226,,-0.54100,-0.50733,0.46625,0.48223,
